ReturnKey,DateKey,CustomerKey,ProductKey,CountryKey,Invoice,StockCode,ReturnQty,ReturnAmount
5593,20100604,0,4603,41,510844,90065A,32,0.0
5594,20100604,0,4595,41,510845,90060C,1,0.0
5595,20100604,0,4573,41,510847,90042C,11,0.0
5596,20100604,0,4594,41,510846,90060B,1,0.0
5597,20100604,0,4567,41,510850,90040B,8,0.0
5598,20100604,0,4571,41,510848,90042A,10,0.0
5599,20100604,0,4569,41,510849,90040D,17,0.0
5600,20100604,0,4566,41,510851,90040A,6,0.0
5601,20100604,0,4820,41,510854,90199B,6,0.0
5602,20100604,0,4836,41,510853,90203,33,0.0
5603,20100604,0,4813,41,510855,90196A,13,0.0
5604,20100604,0,4810,41,510856,90194,51,0.0
5605,20100604,0,4809,41,510857,90192,14,0.0
5606,20100604,0,4802,41,510858,90188,50,0.0
5607,20100604,0,4800,41,510859,90187A,8,0.0
5608,20100604,0,4797,41,510861,90185D,48,0.0
5609,20100604,0,4796,41,510862,90185C,5,0.0
5610,20100604,0,4795,41,510863,90185B,46,0.0
5611,20100604,0,4794,41,510864,90185A,19,0.0
5612,20100604,0,4560,41,510865,90038B,19,0.0
5613,20100604,461,484,31,C510867,21039,2,5.1
5614,20100604,461,891,31,C510867,21537,1,4.25
5615,20100604,461,887,31,C510867,21533,1,4.95
5616,20100604,461,881,31,C510867,21527,1,7.95
5617,20100604,0,4547,41,510870,90035B,2,0.0
5618,20100604,0,4548,41,510869,90035C,24,0.0
5619,20100604,0,4536,41,510871,90027D,9,0.0
5620,20100604,0,4533,41,510872,90027A,37,0.0
5621,20100604,0,4532,41,510873,90026D,3,0.0
5622,20100604,0,4529,41,510874,90026A,29,0.0
5623,20100604,0,4523,41,510875,90025A,2,0.0
5624,20100604,0,4524,41,510876,90025B,42,0.0
5625,20100604,78,1455,1,C510878,22220,3,25.5
5626,20100604,0,4525,41,510877,90025C,230,0.0
5627,20100604,0,4526,41,510880,90025D,15,0.0
5628,20100604,0,4512,41,510881,90019C,26,0.0
5629,20100604,0,4509,41,510882,90018C,24,0.0
5630,20100604,0,4500,41,510883,90013E,5,0.0
5631,20100604,0,4499,41,510884,90013D,12,0.0
5632,20100604,0,4493,41,510886,90011E,5,0.0
5633,20100604,0,4496,41,510885,90013A,5,0.0
5634,20100604,0,4492,41,510887,90011D,9,0.0
5635,20100604,0,4490,41,510889,90011B,32,0.0
5636,20100604,0,4489,41,510890,90011A,10,0.0
5637,20100604,0,4481,41,510892,90003C,6,0.0
5638,20100604,0,4482,41,510891,90003D,3,0.0
5639,20100604,0,4480,41,510893,90003B,8,0.0
5640,20100604,0,4479,41,510894,90002E,35,0.0
5641,20100604,0,4473,41,510896,90001C,11,0.0
5642,20100604,0,4477,41,510895,90002C,28,0.0
5643,20100604,0,4468,41,510899,90000B,6,0.0
5644,20100604,0,4472,41,510897,90001B,7,0.0
5645,20100604,0,4757,41,510900,90173,9,0.0
5646,20100604,0,4756,41,510902,90171,51,0.0
5647,20100604,0,4656,41,510904,90120A,12,0.0
5648,20100604,0,4636,41,510907,90092,123,0.0
5649,20100604,0,4632,41,510909,90088,23,0.0
5650,20100604,0,4629,41,510911,90085,123,0.0
5651,20100604,0,4684,41,510913,90128D,17,0.0
5652,20100604,0,4683,41,510914,90128C,27,0.0
5653,20100604,0,4653,41,510918,90116,10,0.0
5654,20100604,0,4653,41,510917,90116,26,0.0
5655,20100604,0,4652,41,510919,90115,25,0.0
5656,20100604,0,4650,41,510920,90112,31,0.0
5657,20100604,0,4643,41,510923,90100,24,0.0
5658,20100604,0,4645,41,510922,90102,57,0.0
5659,20100604,0,4639,41,510926,90095,29,0.0
5660,20100604,0,4648,41,510928,90108,45,0.0
5661,20100604,0,4806,41,510970,90190B,118,0.0
5662,20100604,0,4558,41,510971,90037D,126,0.0
5663,20100604,0,4485,41,510972,90005A,164,0.0
5664,20100604,0,4640,41,510973,90096,148,0.0
5665,20100604,0,3074,41,511014,46000R,100,0.0
5666,20100604,1744,3442,41,C511015,79323B,1,5.45
5667,20100606,3844,4275,41,C511024,85099F,1,1.95
5668,20100606,3844,586,41,C511024,21175,1,2.1
5669,20100606,3937,3448,41,C511031,79323W,4,27.0
5670,20100606,2040,846,41,C511036,21476,1,14.95
5671,20100606,2040,1824,41,C511036,22618,1,9.95
5672,20100606,2040,1378,41,C511036,22138,1,4.95
5673,20100606,400,1697,41,C511049,22485,1,12.75
5674,20100606,2292,4211,41,C511088,85041,12,19.799999999999997
5675,20100606,2292,4207,41,C511088,85040A,5,8.25
5676,20100607,4471,1818,41,C511108,22612,4,15.0
5677,20100607,4471,1240,41,C511108,21955,2,14.98
5678,20100607,4471,1851,41,C511108,22645,3,4.35
5679,20100607,4471,952,41,C511108,21623,2,19.9
5680,20100607,0,4237,41,511116,85060,408,0.0
5681,20100607,125,1850,16,C511120,22644,6,108.0
5682,20100607,1877,3914,41,C511131,84804B,1,2.95
5683,20100607,1660,260,41,C511172,20726,830,1203.5
5684,20100607,1660,261,41,C511172,20727,830,1203.5
5685,20100607,1660,262,41,C511172,20728,830,1203.5
5686,20100607,3251,1378,41,C511254,22138,1,4.95
5687,20100607,3251,258,41,C511254,20724,1,0.85
5688,20100607,3251,1221,41,C511254,21928,1,1.95
5689,20100607,3251,4273,41,C511254,85099B,1,1.65
5690,20100607,1789,261,41,C511272,20727,210,304.5
5691,20100607,125,1680,16,C511275,22467,1,2.55
5692,20100607,5171,3446,41,C511293,79323P,1,5.45
5693,20100607,5171,833,41,C511293,21463,1,5.95
5694,20100607,5171,3247,41,C511293,71477,5,13.75
5695,20100607,1420,4244,41,C511311,85067,1,18.95
5696,20100607,1627,1823,41,C511312,22617,3,14.850000000000001
5697,20100607,1627,1167,41,C511312,21868,2,2.5
5698,20100607,1627,315,41,C511312,20794,5,12.75
5699,20100607,1627,3246,41,C511312,71459,5,4.25
5700,20100608,5256,3442,41,C511333,79323B,22,148.5
5701,20100608,4791,1545,41,C511436,22319,24,15.600000000000001
5702,20100608,2716,3428,41,C511443,79191B,12,10.2
5703,20100608,2716,1640,41,C511443,22424,1,12.75
5704,20100608,4388,889,41,C511444,21535,1,2.55
5705,20100608,4388,3448,41,C511444,79323W,3,20.25
5706,20100608,4388,3445,41,C511444,79323LP,1,6.75
5707,20100608,0,987,41,511454,21659,15,0.0
5708,20100608,0,1428,41,511456,22191,2,0.0
5709,20100608,0,1426,41,511457,22189,12,0.0
5710,20100608,0,3038,41,511458,37502,4,0.0
5711,20100608,0,1512,41,511459,22285,150,0.0
5712,20100608,2925,3486,41,C511464,82494L,2,5.1
5713,20100608,2925,2992,41,C511464,37447,1,1.25
5714,20100608,0,4339,41,511470,85142,98,0.0
5715,20100608,0,262,41,511472,20728,148,0.0
5716,20100608,63,803,37,C511477,21426,48,88.80000000000001
5717,20100608,63,801,37,C511477,21424,48,122.39999999999999
5718,20100608,945,1647,41,C511482,22431,6,11.7
5719,20100608,5379,3215,41,C511485,51014A,3,2.55
5720,20100608,757,1416,41,C511502,22179,1,6.75
5721,20100608,1534,3880,41,C511511,84782A,1,12.75
5722,20100608,1141,1679,41,C511518,22466,3,5.85
5723,20100608,1141,25,41,C511518,15056N,1,5.95
5724,20100608,1141,243,41,C511518,20703,2,8.5
5725,20100608,5538,1678,41,C511519,22465,1,1.65
5726,20100608,5538,1052,41,C511519,21728,1,12.75
5727,20100608,5789,1712,41,C511526,22501,1,9.95
5728,20100608,5789,3236,41,C511526,71053,1,3.75
5729,20100608,5789,1606,41,C511526,22384,98,142.1
5730,20100608,5789,259,41,C511526,20725,99,143.54999999999998
5731,20100609,5806,1676,41,C511560,22461,1,12.75
5732,20100609,5806,401,41,C511560,20914,1,2.95
5733,20100609,0,3395,41,511586,79000,588,0.0
5734,20100609,0,4059,41,511587,84945,48,0.0
5735,20100609,0,4064,41,511588,84950,48,0.0
5736,20100609,0,3298,41,511589,72741,399,0.0
5737,20100609,0,3246,41,511590,71459,285,0.0
5738,20100609,1615,1734,41,C511609,22524,2,2.5
5739,20100609,1615,1735,41,C511609,22525,2,2.5
5740,20100609,3138,4311,41,C511617,85126,1,6.75
5741,20100609,5465,3060,41,C511622,44230,5,39.75
5742,20100609,4003,1435,41,C511629,22198,3,4.949999999999999
5743,20100609,0,1678,41,C511642,22465,6,9.899999999999999
5744,20100609,0,1677,41,C511642,22464,6,9.899999999999999
5745,20100609,0,1165,41,C511642,21866,1,1.25
5746,20100609,0,1716,41,C511642,22505,2,9.9
5747,20100609,1824,1039,41,C511644,21714,10,12.5
5748,20100609,1141,243,41,C511645,20703,2,8.5
5749,20100609,1141,1682,41,C511645,22469,3,4.949999999999999
5750,20100609,1141,25,41,C511645,15056N,1,5.95
5751,20100609,2874,1456,41,C511646,22221,2,19.9
5752,20100609,1286,1378,41,C511647,22138,3,14.850000000000001
5753,20100609,1286,1187,41,C511647,21891,12,15.0
5754,20100609,1286,1827,41,C511647,22621,12,17.4
5755,20100609,1286,1827,41,C511648,22621,12,17.4
5756,20100609,1286,1378,41,C511648,22138,3,14.850000000000001
5757,20100609,1286,1187,41,C511648,21891,12,15.0
5758,20100609,2168,1087,41,C511649,21768,1,12.75
5759,20100609,2168,912,41,C511649,21559,1,2.55
5760,20100609,2168,892,41,C511649,21538,1,3.75
5761,20100609,2168,888,41,C511649,21534,1,4.95
5762,20100609,2168,1097,41,C511649,21781,11,140.25
5763,20100609,2168,386,41,C511649,20892,3,38.25
5764,20100609,2168,1085,41,C511649,21765,1,7.95
5765,20100609,2168,4217,41,C511649,85048,1,7.95
5766,20100609,3860,3448,41,C511653,79323W,20,109.0
5767,20100609,1731,3442,41,C511671,79323B,1,6.75
5768,20100609,1731,3445,41,C511671,79323LP,3,20.25
5769,20100609,1731,3446,41,C511671,79323P,4,27.0
5770,20100609,4202,1561,41,C511673,22335,24,15.600000000000001
5771,20100609,4202,1568,41,C511673,22342,12,19.799999999999997
5772,20100609,4202,186,41,C511673,18098C,24,70.80000000000001
5773,20100609,5000,3446,41,C511674,79323P,1,6.75
5774,20100609,5000,3444,41,C511674,79323GR,3,20.25
5775,20100609,5000,3455,41,C511674,79341,2,13.5
5776,20100609,4682,1221,41,C511676,21928,1,1.95
5777,20100609,3307,3484,41,C511686,82484,1,6.45
5778,20100609,670,704,41,C511688,21318,2,3.3
5779,20100609,0,4077,41,511694,84965B,1,0.0
5780,20100609,0,4082,41,511695,84967B,1,0.0
5781,20100609,0,1408,41,511697,22171,1,0.0
5782,20100609,0,1081,41,511696,21760,1,0.0
5783,20100610,3834,633,41,C511707,21232,8,10.0
5784,20100610,335,1840,15,C511739,22634,5,49.75
5785,20100610,335,1841,15,C511739,22635,3,29.849999999999998
5786,20100610,335,1842,15,C511739,22636,1,8.5
5787,20100610,1955,229,41,C511764,20686,2,6.5
5788,20100610,4310,3446,41,C511776,79323P,1,6.75
5789,20100610,4310,3448,41,C511776,79323W,1,6.75
5790,20100610,5180,1070,41,C511784,21746,1,1.25
5791,20100610,5743,1305,41,C511788,22064,2,3.3
5792,20100610,5743,633,41,C511788,21232,1,1.25
5793,20100610,5743,1296,41,C511788,22055,1,1.65
5794,20100610,5743,881,41,C511788,21527,2,15.9
5795,20100610,1295,4240,41,C511795,85063,1,16.95
5796,20100610,1048,1811,41,C511800,22605,1,10.95
5797,20100610,1744,633,41,C511804,21232,3,3.75
5798,20100610,1744,1314,41,C511804,22073,1,3.75
5799,20100610,5427,3446,41,C511807,79323P,36,196.20000000000002
5800,20100610,5427,3445,41,C511807,79323LP,20,109.0
5801,20100610,2925,700,41,C511806,21313,6,3.84
5802,20100610,5084,1378,41,C511809,22138,6,29.700000000000003
5803,20100610,5084,1823,41,C511809,22617,3,14.850000000000001
5804,20100610,1534,1645,41,C511811,22429,2,8.5
5805,20100610,4436,4242,41,C511812,85065,5,49.75
5806,20100610,5285,3442,41,C511813,79323B,3,20.25
5807,20100610,5285,3445,41,C511813,79323LP,6,40.5
5808,20100610,5285,3455,41,C511813,79341,16,108.0
5809,20100610,5285,3443,41,C511813,79323G,14,94.5
5810,20100610,5285,3447,41,C511813,79323S,29,195.75
5811,20100610,5285,3448,41,C511813,79323W,14,94.5
5812,20100610,5285,3444,41,C511813,79323GR,13,87.75
5813,20100610,1329,3444,41,C511814,79323GR,13,70.85000000000001
5814,20100610,1329,3448,41,C511814,79323W,29,158.05
5815,20100610,1329,3445,41,C511814,79323LP,22,119.9
5816,20100610,1329,3446,41,C511814,79323P,61,332.45
5817,20100610,3709,3443,41,C511815,79323G,4,27.0
5818,20100610,3709,3447,41,C511815,79323S,5,33.75
5819,20100610,3709,3448,41,C511815,79323W,5,33.75
5820,20100610,3709,3446,41,C511815,79323P,5,33.75
5821,20100610,1798,1378,41,C511819,22138,5,24.75
5822,20100610,1798,1824,41,C511819,22618,4,39.8
5823,20100610,2874,1712,41,C511820,22501,1,9.95
5824,20100610,2874,889,41,C511820,21535,4,10.2
5825,20100610,982,1378,41,C511821,22138,1,4.95
5826,20100610,982,844,41,C511821,21474,1,19.95
5827,20100610,3244,887,41,C511822,21533,9,38.25
5828,20100610,179,1043,15,C511823,21718,1,1.25
5829,20100610,179,1729,15,C511823,22519,1,2.1
5830,20100610,179,1417,15,C511823,22180,1,9.95
5831,20100610,1401,4212,41,C511824,85042,4,19.8
5832,20100610,3281,1039,41,C511827,21714,8,10.0
5833,20100610,5801,32,41,C511829,15058C,2,7.9
5834,20100610,4250,1639,41,C511831,22423,1,10.95
5835,20100610,3813,3455,41,C511833,79341,8,43.6
5836,20100610,3813,3448,41,C511833,79323W,20,109.0
5837,20100610,958,1852,41,C511834,22646,3,4.35
5838,20100610,1943,4237,41,C511835,85060,12,15.0
5839,20100610,1786,86,12,C511837,16202B,12,23.4
5840,20100610,1786,85,12,C511837,16202A,12,23.4
5841,20100610,3307,952,41,C511838,21623,1,9.95
5842,20100610,1334,1584,41,C511842,22358,1,2.95
5843,20100610,1334,1098,41,C511842,21784,2,19.9
5844,20100610,1334,1097,41,C511842,21781,2,29.9
5845,20100611,1627,1378,41,C511857,22138,3,14.850000000000001
5846,20100611,0,4440,41,511948,85222,1158,0.0
5847,20100611,0,528,41,C511953,21100,1,1.65
5848,20100611,0,4048,41,511956,84932A,38,0.0
5849,20100611,2352,1071,41,C511965,21747,6,7.5
5850,20100611,2352,1070,41,C511965,21746,6,7.5
5851,20100611,2352,1656,41,C511965,22440,10,4.2
5852,20100611,2352,341,41,C511965,20832,4,3.4
5853,20100611,2352,1647,41,C511965,22431,4,7.8
5854,20100611,2352,1826,41,C511965,22620,4,5.0
5855,20100611,2352,98,41,C511965,16235,12,2.52
5856,20100611,2352,113,41,C511965,16259,12,2.52
5857,20100611,2352,1648,41,C511965,22432,4,7.8
5858,20100611,2352,3580,41,C511965,84270,60,12.6
5859,20100611,2352,1,41,C511965,10002,10,8.5
5860,20100611,2352,18,41,C511965,15036,12,9.0
5861,20100611,2352,433,41,C511965,20975,6,3.9000000000000004
5862,20100611,2352,432,41,C511965,20974,6,3.9000000000000004
5863,20100611,2352,3116,41,C511965,47422,24,10.08
5864,20100611,2352,1006,41,C511965,21679,18,15.299999999999999
5865,20100611,2352,896,41,C511965,21542,2,1.7
5866,20100611,2352,895,41,C511965,21541,2,1.7
5867,20100611,2352,898,41,C511965,21544,2,1.7
5868,20100611,2352,1004,41,C511965,21677,18,15.299999999999999
5869,20100611,2352,1855,41,C511965,22650,8,11.6
5870,20100611,2352,480,41,C511965,21034,2,1.9
5871,20100611,2352,54,41,C511965,16052,24,10.08
5872,20100611,2352,44,41,C511965,16033,120,14.399999999999999
5873,20100611,1810,4240,41,C511966,85063,1,16.95
5874,20100611,0,3617,41,512041,84424A,1,0.0
5875,20100613,1371,1313,41,C512052,22072,1,3.75
5876,20100613,1371,1409,41,C512052,22172,1,8.5
5877,20100613,1371,1450,41,C512052,22215,1,8.5
5878,20100613,1371,3508,41,C512052,82613B,1,1.25
5879,20100613,1371,3234,41,C512052,71038,1,5.45
5880,20100613,2076,261,41,C512054,20727,1,1.65
5881,20100613,4365,1823,41,C512061,22617,1,4.95
5882,20100613,4365,1676,41,C512061,22461,1,12.75
5883,20100613,5497,911,41,C512085,21558,1,2.55
5884,20100613,5497,261,41,C512085,20727,1,1.45
5885,20100613,5545,481,41,C512094,21035,1,2.95
5886,20100613,5545,487,41,C512094,21042,1,5.95
5887,20100613,5545,567,41,C512094,21154,10,12.5
5888,20100613,4821,3883,41,C512099,84789,1,3.75
5889,20100613,4821,4311,41,C512099,85126,2,13.5
5890,20100613,4821,1459,41,C512099,22224,1,2.95
5891,20100613,5419,3606,41,C512100,84388,1,1.65
5892,20100613,5419,3420,41,C512100,79160,2,4.2
5893,20100613,5419,1676,41,C512100,22461,1,12.75
5894,20100613,5419,3341,41,C512100,72800B,2,5.1
5895,20100613,399,4273,41,C512105,85099B,10,19.5
5896,20100614,2521,1696,41,C512129,22483,3,8.850000000000001
5897,20100614,2521,1217,41,C512129,21924,1,7.95
5898,20100614,5596,1526,41,C512252,22300,12,30.599999999999998
5899,20100614,5596,1527,41,C512252,22301,12,30.599999999999998
5900,20100614,632,1313,41,C512263,22072,3,11.25
5901,20100614,5325,1561,41,C512264,22335,24,15.600000000000001
5902,20100614,5256,3811,41,C512265,84676,1,2.95
5903,20100614,5256,401,41,C512265,20914,1,2.55
5904,20100614,5254,3247,41,C512266,71477,7,19.25
5905,20100614,760,1104,41,C512267,21790,2,1.44
5906,20100614,760,1038,41,C512267,21713,9,16.650000000000002
5907,20100614,2646,1276,41,C512272,22035,1,0.42
5908,20100614,2646,293,41,C512272,20767,1,2.55
5909,20100614,2646,997,41,C512272,21670,3,3.75
5910,20100614,2646,1207,41,C512272,21912,1,3.75
5911,20100614,2646,4207,41,C512272,85040A,6,9.899999999999999
5912,20100614,2646,284,41,C512272,20758,1,0.85
5913,20100614,2646,1434,41,C512272,22197,1,0.85
5914,20100614,2646,4128,41,C512272,84992,3,1.6500000000000001
5915,20100614,2646,3568,41,C512272,84247L,12,5.04
5916,20100614,2646,1269,41,C512272,22028,12,5.04
5917,20100614,2646,873,41,C512272,21509,12,5.04
5918,20100614,2646,1268,41,C512272,22027,12,5.04
5919,20100614,2646,1278,41,C512272,22037,12,5.04
5920,20100614,2646,3571,41,C512272,84249D,12,5.04
5921,20100614,2646,621,41,C512272,21217,1,9.95
5922,20100614,2646,4192,41,C512272,85035C,3,12.75
5923,20100614,2646,3603,41,C512272,84378,4,5.0
5924,20100614,2646,853,41,C512272,21484,2,6.9
5925,20100614,2646,851,41,C512272,21481,3,8.850000000000001
5926,20100614,2646,1355,41,C512272,22114,3,11.850000000000001
5927,20100614,2646,3529,41,C512272,84030E,5,21.25
5928,20100614,2646,854,41,C512272,21485,4,19.8
5929,20100614,2646,1384,41,C512272,22145,4,8.4
5930,20100614,2646,1383,41,C512272,22144,2,4.2
5931,20100614,2646,1677,41,C512272,22464,1,1.65
5932,20100614,2646,2991,41,C512272,37446,1,1.45
5933,20100614,2646,1176,41,C512272,21877,2,2.5
5934,20100614,2646,620,41,C512272,21216,1,4.95
5935,20100614,2646,1381,41,C512272,22142,4,5.8
5936,20100614,2646,3486,41,C512272,82494L,6,17.700000000000003
5937,20100614,2646,3583,41,C512272,84288B,2,3.9
5938,20100614,2646,1202,41,C512272,21906,2,13.5
5939,20100614,2646,940,41,C512272,21611,3,8.850000000000001
5940,20100614,2646,943,41,C512272,21614,5,14.75
5941,20100614,2646,577,41,C512272,21164,7,20.650000000000002
5942,20100614,2646,1435,41,C512272,22198,2,3.3
5943,20100614,1758,1378,41,C512275,22138,3,14.850000000000001
5944,20100614,2240,1567,41,C512274,22341,1,1.65
5945,20100614,2240,700,41,C512274,21313,1,0.85
5946,20100614,2240,1415,41,C512274,22178,12,15.0
5947,20100614,5195,1811,41,C512278,22605,1,10.95
5948,20100614,718,4752,41,C512293,90167,288,207.35999999999999
5949,20100614,0,1813,41,512296,22607,1,0.0
5950,20100614,0,1713,41,512297,22502,1,0.0
5951,20100614,0,3897,41,512298,84797B,1,0.0
5952,20100614,964,1502,41,C512299,22275,1,8.5
5953,20100614,1736,3448,41,C512300,79323W,7,47.25
5954,20100614,1736,3445,41,C512300,79323LP,7,47.25
5955,20100614,1736,3446,41,C512300,79323P,10,67.5
5956,20100614,1736,18,41,C512300,15036,4,2.6
5957,20100614,1736,1076,41,C512300,21755,3,17.85
5958,20100614,1736,3442,41,C512300,79323B,1,6.75
5959,20100614,1736,3443,41,C512300,79323G,10,67.5
5960,20100614,3961,1644,41,C512311,22428,4,27.8
5961,20100615,4101,1378,41,C512313,22138,3,14.850000000000001
5962,20100615,5270,3429,41,C512314,79191C,12,10.2
5963,20100615,4736,1415,41,C512315,22178,6,7.5
5964,20100615,4736,3497,41,C512315,82583,2,4.2
5965,20100615,3738,1187,41,C512317,21891,5,6.25
5966,20100615,3738,4245,41,C512317,85068,1,6.95
5967,20100615,3738,1642,41,C512317,22426,1,3.75
5968,20100615,3738,1640,41,C512317,22424,1,12.75
5969,20100615,495,30,41,C512322,15058A,10,67.5
5970,20100615,2529,1407,12,C512323,22170,1,6.75
5971,20100615,2529,86,12,C512323,16202B,12,23.4
5972,20100615,2529,85,12,C512323,16202A,12,23.4
5973,20100615,3586,583,41,C512324,21172,12,17.4
5974,20100615,3420,1369,41,C512325,22129,18,15.299999999999999
5975,20100615,3606,4301,41,C512326,85123A,4,10.2
5976,20100615,3606,1057,41,C512326,21733,1,2.95
5977,20100615,3606,2827,41,C512326,35400,2,15.9
5978,20100615,3606,1561,41,C512326,22335,5,3.25
5979,20100615,3606,2938,41,C512326,35957,4,1.68
5980,20100615,3606,1052,41,C512326,21728,1,12.75
5981,20100615,3606,632,41,C512326,21231,2,2.5
5982,20100615,3606,633,41,C512326,21232,7,8.75
5983,20100615,3606,4059,41,C512326,84945,5,4.25
5984,20100615,3606,1427,41,C512326,22190,1,2.1
5985,20100615,487,257,41,C512328,20723,1,0.85
5986,20100615,2654,31,41,C512333,15058B,1,7.95
5987,20100615,5585,3815,41,C512404,84682,1,2.95
5988,20100615,0,586,41,512408,21175,700,0.0
5989,20100615,0,930,41,512410,21589,23,0.0
5990,20100615,3424,4240,41,C512413,85063,3,50.849999999999994
5991,20100615,4220,1823,41,C512424,22617,2,9.9
5992,20100615,4220,1378,41,C512424,22138,2,9.9
5993,20100615,0,3148,41,512438,47566,700,0.0
5994,20100615,0,3148,41,512440,47566,150,0.0
5995,20100615,0,3247,41,512442,71477,312,0.0
5996,20100616,3706,1405,41,C512463,22168,2,17.0
5997,20100616,4223,4301,41,C512465,85123A,1,2.95
5998,20100616,4150,1823,41,C512515,22617,1,4.95
5999,20100616,4150,401,41,C512515,20914,1,2.95
6000,20100616,0,3391,41,512521,78033,10,0.0
6001,20100616,3642,1824,41,C512524,22618,1,9.95
6002,20100616,1840,882,41,C512526,21528,1,6.95
6003,20100616,2821,1338,41,C512529,22097,5,6.25
6004,20100616,727,4306,41,C512530,85124C,5,12.75
6005,20100616,1380,3246,41,C512531,71459,3,2.55
6006,20100616,1380,1637,41,C512531,22421,12,5.04
6007,20100616,2620,573,41,C512543,21160,1,1.45
6008,20100616,2620,633,41,C512543,21232,2,2.5
6009,20100616,2620,3824,41,C512543,84691,1,0.85
6010,20100616,2620,632,41,C512543,21231,1,1.25
6011,20100616,2620,1823,41,C512543,22617,1,4.95
6012,20100616,3949,952,41,C512592,21623,2,19.9
6013,20100616,3949,1671,41,C512592,22456,1,4.95
6014,20100616,5256,1546,41,C512600,22320,3,17.85
6015,20100616,5256,3811,41,C512600,84676,1,2.95
6016,20100617,2593,1712,41,C512603,22501,2,19.9
6017,20100617,0,1655,41,C512650,22439,5,3.25
6018,20100617,1085,3188,41,C512660,47594B,1,1.95
6019,20100617,1085,1407,41,C512660,22170,1,6.75
6020,20100617,3761,1421,41,C512668,22184,2,17.0
6021,20100617,0,1350,41,C512707,22109,1,3.75
6022,20100617,0,1348,41,C512707,22107,1,3.75
6023,20100617,0,1760,41,C512707,22553,1,1.65
