Invoice,InvoiceDate,CustomerID,Country,Lines,Units,Revenue,IsGuest
497219,2010-02-07 14:39:00,16656.0,United Kingdom,3,192,388.8,0
497220,2010-02-07 14:58:00,,United Kingdom,4,7,2.91,1
497221,2010-02-07 15:07:00,17550.0,United Kingdom,70,128,281.02,0
497222,2010-02-07 15:16:00,16082.0,United Kingdom,16,39,106.75,0
497223,2010-02-07 15:26:00,16212.0,United Kingdom,15,154,261.0,0
497225,2010-02-07 15:49:00,16422.0,United Kingdom,4,1008,304.32000000000005,0
497226,2010-02-07 15:56:00,13394.0,United Kingdom,9,129,288.5,0
497227,2010-02-07 15:57:00,13798.0,United Kingdom,21,1234,1690.32,0
497228,2010-02-08 09:06:00,13004.0,United Kingdom,25,270,341.78000000000003,0
497229,2010-02-08 09:16:00,17342.0,United Kingdom,15,213,312.59,0
497230,2010-02-08 09:22:00,17504.0,United Kingdom,21,253,328.75,0
497232,2010-02-08 09:34:00,,United Kingdom,6,9,19.950000000000003,1
497233,2010-02-08 09:38:00,14227.0,United Kingdom,31,259,438.03,0
497234,2010-02-08 10:09:00,17230.0,United Kingdom,5,106,344.18,0
497235,2010-02-08 10:11:00,18223.0,United Kingdom,23,254,426.87,0
497236,2010-02-08 10:17:00,18061.0,United Kingdom,3,126,147.0,0
497237,2010-02-08 10:27:00,13497.0,United Kingdom,8,81,216.95000000000002,0
497238,2010-02-08 10:34:00,12472.0,Germany,44,422,658.98,0
497240,2010-02-08 11:06:00,16161.0,United Kingdom,14,124,217.8,0
497242,2010-02-08 11:33:00,16351.0,United Kingdom,11,98,163.8,0
497244,2010-02-08 11:42:00,15015.0,United Kingdom,1,1,2.95,0
497247,2010-02-08 11:54:00,15015.0,United Kingdom,6,32,113.0,0
497249,2010-02-08 11:58:00,14560.0,United Kingdom,7,105,183.55,0
497250,2010-02-08 12:03:00,14590.0,United Kingdom,4,32,129.96,0
497251,2010-02-08 12:08:00,13870.0,United Kingdom,31,546,611.54,0
497252,2010-02-08 12:18:00,15601.0,United Kingdom,27,389,404.91,0
497253,2010-02-08 12:24:00,14527.0,United Kingdom,27,82,297.64,0
497254,2010-02-08 12:32:00,16246.0,United Kingdom,24,73,166.9,0
497255,2010-02-08 12:36:00,,United Arab Emirates,28,462,503.9,1
497256,2010-02-08 12:39:00,13417.0,United Kingdom,30,238,604.1,0
497257,2010-02-08 12:42:00,13304.0,United Kingdom,17,113,307.85,0
497258,2010-02-08 12:52:00,13834.0,United Kingdom,12,43,202.45,0
497259,2010-02-08 12:56:00,14884.0,United Kingdom,8,72,120.6,0
497261,2010-02-08 13:11:00,16710.0,United Kingdom,21,104,154.38,0
497263,2010-02-08 13:19:00,17965.0,United Kingdom,3,48,85.67999999999999,0
497264,2010-02-08 13:24:00,15967.0,United Kingdom,34,47,113.78,0
497265,2010-02-08 13:28:00,18070.0,United Kingdom,9,86,314.1,0
497266,2010-02-08 13:28:00,15867.0,United Kingdom,16,42,144.07999999999998,0
497267,2010-02-08 13:29:00,16078.0,United Kingdom,38,184,283.79,0
497269,2010-02-08 13:38:00,15339.0,United Kingdom,26,111,135.4,0
497271,2010-02-08 13:43:00,,United Arab Emirates,28,462,503.9,1
497272,2010-02-08 13:50:00,17160.0,United Kingdom,18,303,327.33,0
497274,2010-02-08 13:56:00,16781.0,United Kingdom,22,79,311.75,0
497284,2010-02-08 14:00:00,17514.0,United Kingdom,43,149,313.35,0
497288,2010-02-08 14:01:00,,United Kingdom,8,29,24.65,1
497312,2010-02-08 14:21:00,17294.0,United Kingdom,12,245,399.59,0
497315,2010-02-08 14:26:00,,United Kingdom,4,4,6.300000000000001,1
497317,2010-02-08 14:27:00,,United Kingdom,4,6,21.8,1
497334,2010-02-08 14:39:00,17647.0,United Kingdom,2,18,99.89999999999999,0
497335,2010-02-08 14:40:00,17647.0,United Kingdom,3,34,98.69999999999999,0
497336,2010-02-08 14:41:00,12524.0,Germany,6,210,486.9,0
497337,2010-02-08 14:53:00,14911.0,EIRE,21,127,365.1,0
497340,2010-02-08 15:11:00,12665.0,Germany,7,74,150.8,0
497341,2010-02-08 15:30:00,13819.0,United Kingdom,19,380,419.6,0
497342,2010-02-08 15:36:00,15311.0,United Kingdom,3,22,142.9,0
497345,2010-02-08 15:47:00,17319.0,United Kingdom,3,14,29.1,0
497346,2010-02-08 15:48:00,16551.0,United Kingdom,11,265,259.15,0
497347,2010-02-08 16:06:00,17774.0,United Kingdom,68,265,541.66,0
497348,2010-02-08 16:11:00,13965.0,United Kingdom,8,126,197.7,0
497349,2010-02-08 16:12:00,17294.0,United Kingdom,5,52,68.19999999999999,0
497351,2010-02-08 16:23:00,15892.0,United Kingdom,38,46,128.2,0
497353,2010-02-08 16:48:00,,United Kingdom,205,336,1468.85,1
497354,2010-02-08 16:53:00,,United Kingdom,135,224,828.02,1
497356,2010-02-08 17:04:00,,United Kingdom,1,1,4.95,1
497357,2010-02-08 17:12:00,,United Kingdom,26,37,84.46,1
497358,2010-02-08 17:25:00,14606.0,United Kingdom,39,67,156.62,0
497359,2010-02-09 08:38:00,13119.0,United Kingdom,11,110,134.9,0
497360,2010-02-09 09:17:00,12437.0,France,90,1519,1651.61,0
497362,2010-02-09 09:19:00,14160.0,United Kingdom,14,822,1701.66,0
497363,2010-02-09 09:41:00,12370.0,Austria,24,168,402.96,0
497364,2010-02-09 09:47:00,13131.0,United Kingdom,36,345,651.41,0
497365,2010-02-09 09:48:00,14609.0,United Kingdom,1,144,53.28,0
497366,2010-02-09 09:53:00,18268.0,United Kingdom,8,56,157.20000000000002,0
497367,2010-02-09 10:03:00,17742.0,United Kingdom,14,99,279.5,0
497368,2010-02-09 10:10:00,17577.0,United Kingdom,8,42,112.4,0
497369,2010-02-09 10:18:00,16746.0,United Kingdom,10,405,668.15,0
497370,2010-02-09 10:23:00,15082.0,United Kingdom,6,43,93.35000000000001,0
497371,2010-02-09 10:24:00,12471.0,Germany,16,181,314.15,0
497372,2010-02-09 10:47:00,17810.0,United Kingdom,8,20,64.14,0
497373,2010-02-09 10:48:00,16748.0,United Kingdom,7,58,119.85,0
497374,2010-02-09 10:49:00,12645.0,Germany,20,225,337.65,0
497376,2010-02-09 11:11:00,12683.0,France,13,170,288.3,0
497377,2010-02-09 11:37:00,12490.0,France,21,433,480.26,0
497378,2010-02-09 11:39:00,13089.0,United Kingdom,29,418,742.38,0
497379,2010-02-09 11:40:00,15039.0,United Kingdom,9,76,124.78,0
497380,2010-02-09 11:46:00,17083.0,United Kingdom,6,166,548.9,0
497382,2010-02-09 11:50:00,14680.0,United Kingdom,36,390,632.02,0
497383,2010-02-09 12:01:00,12621.0,Germany,17,180,238.44,0
497384,2010-02-09 12:03:00,12647.0,Germany,26,359,784.72,0
497385,2010-02-09 12:05:00,13293.0,United Kingdom,16,142,236.6,0
497386,2010-02-09 12:09:00,15953.0,United Kingdom,13,38,125.06,0
497387,2010-02-09 12:16:00,16344.0,United Kingdom,12,138,209.1,0
497388,2010-02-09 12:23:00,15003.0,United Kingdom,32,43,93.47,0
497389,2010-02-09 12:30:00,15359.0,United Kingdom,3,39,54.75,0
497390,2010-02-09 12:37:00,17731.0,United Kingdom,25,154,373.1,0
497391,2010-02-09 12:38:00,12523.0,France,20,292,369.4,0
497392,2010-02-09 12:52:00,13993.0,United Kingdom,13,82,213.05,0
497393,2010-02-09 13:08:00,13976.0,United Kingdom,16,89,275.41,0
497394,2010-02-09 13:08:00,12681.0,France,10,142,224.94,0
497395,2010-02-09 13:10:00,18231.0,United Kingdom,8,92,179.68,0
497396,2010-02-09 13:12:00,13242.0,United Kingdom,6,60,117.0,0
497397,2010-02-09 13:18:00,17631.0,United Kingdom,11,127,154.91,0
497398,2010-02-09 13:19:00,16436.0,United Kingdom,24,122,126.69,0
497399,2010-02-09 13:20:00,16103.0,United Kingdom,7,53,250.95,0
497400,2010-02-09 13:26:00,16419.0,United Kingdom,18,153,214.18,0
497401,2010-02-09 13:56:00,13985.0,United Kingdom,15,172,224.35,0
497402,2010-02-09 14:17:00,16873.0,United Kingdom,51,822,1460.7,0
497403,2010-02-09 14:25:00,14422.0,United Kingdom,29,275,548.1700000000001,0
497404,2010-02-09 14:28:00,12663.0,Germany,6,79,117.75,0
497405,2010-02-09 14:28:00,14735.0,United Kingdom,4,49,187.95,0
497406,2010-02-09 14:46:00,,United Kingdom,18,31,89.03999999999999,1
497414,2010-02-09 15:01:00,,United Kingdom,1,1,3.75,1
497433,2010-02-09 15:10:00,16353.0,United Kingdom,2,84,105.0,0
497473,2010-02-09 15:27:00,13156.0,United Kingdom,38,213,445.68,0
497475,2010-02-09 15:30:00,16530.0,United Kingdom,3,17,48.349999999999994,0
497485,2010-02-09 15:45:00,14460.0,United Kingdom,2,246,66.06,0
497486,2010-02-09 15:48:00,16841.0,United Kingdom,17,222,291.86,0
497488,2010-02-09 16:01:00,13700.0,United Kingdom,4,11,27.25,0
497489,2010-02-09 16:18:00,17841.0,United Kingdom,39,204,266.84000000000003,0
497493,2010-02-09 17:38:00,,United Kingdom,137,229,942.4399999999999,1
497494,2010-02-10 08:44:00,13092.0,United Kingdom,22,119,448.05,0
497495,2010-02-10 08:46:00,12932.0,United Kingdom,31,496,424.71999999999997,0
497496,2010-02-10 09:07:00,12483.0,Sweden,3,40,47.400000000000006,0
497497,2010-02-10 09:38:00,18058.0,United Kingdom,8,176,301.2,0
497498,2010-02-10 09:41:00,13777.0,United Kingdom,5,144,332.40000000000003,0
497499,2010-02-10 10:36:00,15176.0,United Kingdom,52,448,988.04,0
497500,2010-02-10 10:39:00,13767.0,United Kingdom,7,130,192.42000000000002,0
497501,2010-02-10 11:14:00,14606.0,United Kingdom,31,43,124.77,0
497504,2010-02-10 11:21:00,14593.0,United Kingdom,36,68,215.14999999999998,0
497506,2010-02-10 11:26:00,14593.0,United Kingdom,21,57,151.55,0
497508,2010-02-10 11:46:00,16768.0,United Kingdom,12,38,85.5,0
497509,2010-02-10 11:52:00,13164.0,United Kingdom,7,32,275.8,0
497510,2010-02-10 12:11:00,12776.0,Portugal,3,45,27.5,0
497511,2010-02-10 12:22:00,16742.0,United Kingdom,3,108,101.39999999999999,0
497512,2010-02-10 12:26:00,17201.0,United Kingdom,68,277,439.77,0
497514,2010-02-10 12:32:00,,United Kingdom,1,1,4.95,1
497517,2010-02-10 13:04:00,13813.0,Germany,14,135,229.98000000000002,0
497518,2010-02-10 13:18:00,15312.0,United Kingdom,13,54,199.04000000000002,0
497519,2010-02-10 13:32:00,15311.0,United Kingdom,12,78,195.39999999999998,0
497521,2010-02-10 13:39:00,17780.0,United Kingdom,40,74,143.01,0
497522,2010-02-10 13:43:00,17780.0,United Kingdom,12,12,50.8,0
497523,2010-02-10 13:48:00,17575.0,United Kingdom,5,72,171.7,0
497525,2010-02-10 14:03:00,13442.0,United Kingdom,13,57,103.77,0
497572,2010-02-10 14:28:00,12747.0,United Kingdom,5,38,89.32000000000001,0
497574,2010-02-10 14:36:00,14739.0,United Kingdom,11,176,297.66,0
497583,2010-02-10 14:51:00,12951.0,United Kingdom,12,87,190.1,0
497584,2010-02-10 15:10:00,,United Kingdom,1,1,0.85,1
497588,2010-02-10 17:16:00,17377.0,United Kingdom,29,56,132.94,0
497589,2010-02-10 17:19:00,17377.0,United Kingdom,1,1,0.95,0
497590,2010-02-10 17:59:00,,United Kingdom,206,463,1877.44,1
497591,2010-02-10 18:02:00,,United Kingdom,158,226,991.93,1
497592,2010-02-11 08:51:00,17139.0,United Kingdom,56,773,1402.43,0
497593,2010-02-11 09:41:00,12474.0,Germany,12,162,140.7,0
497594,2010-02-11 09:41:00,13520.0,Switzerland,19,304,397.68,0
497596,2010-02-11 09:45:00,16577.0,United Kingdom,23,142,380.0,0
497597,2010-02-11 09:59:00,15628.0,United Kingdom,21,163,310.29,0
497600,2010-02-11 10:01:00,17085.0,United Kingdom,23,109,183.69,0
497601,2010-02-11 10:13:00,12670.0,France,7,48,207.60000000000002,0
497602,2010-02-11 10:25:00,15765.0,United Kingdom,25,335,370.63,0
497603,2010-02-11 10:30:00,12567.0,France,26,230,486.28000000000003,0
497604,2010-02-11 10:49:00,17696.0,United Kingdom,10,120,213.4,0
497605,2010-02-11 11:24:00,17961.0,United Kingdom,1,1,6.35,0
497606,2010-02-11 11:28:00,12682.0,France,14,145,315.99,0
497607,2010-02-11 11:39:00,17961.0,United Kingdom,1,1,6.35,0
497608,2010-02-11 11:42:00,13468.0,United Kingdom,12,79,236.61,0
497609,2010-02-11 11:44:00,14115.0,United Kingdom,2,52,117.80000000000001,0
497610,2010-02-11 11:45:00,17961.0,United Kingdom,1,1,6.35,0
497612,2010-02-11 11:53:00,12523.0,France,8,36,113.78,0
497615,2010-02-11 11:59:00,14527.0,United Kingdom,26,81,286.55,0
497618,2010-02-11 12:18:00,15044.0,United Kingdom,26,103,368.3,0
497619,2010-02-11 12:22:00,14451.0,United Kingdom,53,146,276.15,0
497620,2010-02-11 12:23:00,12835.0,United Kingdom,9,32,67.34,0
497622,2010-02-11 12:24:00,16525.0,United Kingdom,8,700,534.96,0
497623,2010-02-11 12:31:00,14072.0,United Kingdom,19,65,390.85,0
497624,2010-02-11 12:36:00,16992.0,United Kingdom,4,40,114.88,0
497625,2010-02-11 12:47:00,15738.0,United Kingdom,14,173,311.87,0
497627,2010-02-11 12:55:00,,United Kingdom,4,4,8.0,1
497628,2010-02-11 13:03:00,15005.0,United Kingdom,39,99,230.62,0
497629,2010-02-11 13:07:00,14301.0,United Kingdom,14,159,307.25,0
497630,2010-02-11 13:10:00,17243.0,United Kingdom,21,62,268.14,0
497632,2010-02-11 13:41:00,16918.0,United Kingdom,64,244,416.2,0
497636,2010-02-11 13:44:00,17685.0,United Kingdom,11,486,636.9,0
497644,2010-02-11 13:47:00,16125.0,United Kingdom,12,99,245.48999999999998,0
497652,2010-02-11 13:51:00,16918.0,United Kingdom,3,14,41.300000000000004,0
497662,2010-02-11 13:55:00,12677.0,France,8,74,172.7,0
497670,2010-02-11 14:04:00,15874.0,United Kingdom,1,12,15.0,0
497677,2010-02-11 14:17:00,13696.0,United Kingdom,12,288,306.0,0
497678,2010-02-11 14:27:00,14190.0,United Kingdom,1,2,79.9,0
497680,2010-02-11 14:48:00,15244.0,United Kingdom,14,67,280.51,0
497681,2010-02-11 14:59:00,13288.0,United Kingdom,1,96,365.76,0
497682,2010-02-11 15:01:00,13551.0,United Kingdom,1,24,152.39999999999998,0
497683,2010-02-11 15:02:00,16839.0,United Kingdom,11,158,324.82,0
497684,2010-02-11 15:02:00,14401.0,United Kingdom,8,245,193.71,0
497690,2010-02-11 15:25:00,15291.0,United Kingdom,5,84,334.7,0
497691,2010-02-11 15:29:00,14040.0,United Kingdom,59,190,578.45,0
497692,2010-02-11 15:32:00,15807.0,United Kingdom,17,734,401.94,0
497696,2010-02-11 16:16:00,18041.0,United Kingdom,12,271,220.99,0
497706,2010-02-11 16:27:00,16978.0,United Kingdom,26,115,402.75,0
497711,2010-02-11 16:33:00,16978.0,United Kingdom,2,4,21.8,0
497712,2010-02-11 16:46:00,,United Kingdom,2,4,10.4,1
497715,2010-02-11 17:33:00,15061.0,United Kingdom,1,300,102.00000000000001,0
497716,2010-02-11 17:34:00,13629.0,United Kingdom,4,400,660.0,0
497732,2010-02-11 18:36:00,13291.0,United Kingdom,23,79,179.37,0
497733,2010-02-11 18:43:00,13199.0,United Kingdom,1,10,63.5,0
497734,2010-02-11 18:45:00,13199.0,United Kingdom,1,12,15.0,0
497735,2010-02-11 18:46:00,16553.0,United Kingdom,3,624,471.84000000000003,0
497736,2010-02-11 18:48:00,16553.0,United Kingdom,1,24,102.0,0
497738,2010-02-12 10:14:00,17675.0,United Kingdom,5,118,175.95999999999998,0
497739,2010-02-12 10:21:00,14606.0,United Kingdom,32,89,204.49,0
497740,2010-02-12 10:26:00,13815.0,Germany,43,791,684.86,0
497741,2010-02-12 10:29:00,15755.0,United Kingdom,20,188,304.3,0
497742,2010-02-12 10:45:00,16029.0,United Kingdom,3,188,484.44,0
497743,2010-02-12 11:07:00,16895.0,United Kingdom,19,43,150.39000000000001,0
497786,2010-02-12 11:50:00,16858.0,United Kingdom,9,114,310.7,0
497787,2010-02-12 11:54:00,15293.0,United Kingdom,19,178,247.5,0
497788,2010-02-12 12:04:00,18065.0,United Kingdom,13,71,329.23,0
497791,2010-02-12 12:21:00,16713.0,United Kingdom,44,197,393.74,0
497792,2010-02-12 12:26:00,,United Kingdom,2,2,3.35,1
497794,2010-02-12 12:34:00,15504.0,United Kingdom,20,45,147.71,0
497795,2010-02-12 12:51:00,16954.0,United Kingdom,44,653,935.8299999999999,0
497796,2010-02-12 12:59:00,15633.0,United Kingdom,20,253,407.15,0
497797,2010-02-12 13:04:00,,United Kingdom,1,1,1.95,1
497798,2010-02-12 13:22:00,12695.0,France,18,156,493.66,0
497799,2010-02-12 13:27:00,13223.0,United Kingdom,2,108,216.60000000000002,0
497802,2010-02-12 13:52:00,13027.0,United Kingdom,6,1440,576.0,0
497807,2010-02-12 14:00:00,12971.0,United Kingdom,5,722,399.29999999999995,0
497808,2010-02-12 14:31:00,17226.0,United Kingdom,33,363,420.97999999999996,0
497809,2010-02-12 14:34:00,17547.0,United Kingdom,18,129,404.55,0
497812,2010-02-12 14:46:00,14415.0,United Kingdom,59,340,679.34,0
497816,2010-02-12 14:53:00,15278.0,United Kingdom,11,182,136.92,0
497817,2010-02-12 14:54:00,15278.0,United Kingdom,8,100,120.8,0
497839,2010-02-12 15:24:00,17954.0,United Kingdom,52,149,228.81,0
497840,2010-02-12 15:27:00,15288.0,United Kingdom,6,158,334.5,0
497841,2010-02-12 15:38:00,,United Kingdom,1,1,6.35,1
497842,2010-02-12 15:46:00,12976.0,United Kingdom,29,318,377.62,0
497844,2010-02-12 15:51:00,17258.0,United Kingdom,35,129,283.85,0
497846,2010-02-12 16:27:00,17955.0,United Kingdom,1,20,25.0,0
497873,2010-02-12 17:03:00,,United Kingdom,175,323,1318.21,1
497874,2010-02-12 17:16:00,15527.0,United Kingdom,12,76,198.18,0
497875,2010-02-14 10:19:00,17029.0,United Kingdom,2,200,271.0,0
497876,2010-02-14 11:04:00,13050.0,United Kingdom,19,158,304.65,0
497879,2010-02-14 11:15:00,12422.0,Australia,15,425,662.25,0
497880,2010-02-14 11:23:00,16560.0,United Kingdom,16,92,254.92000000000002,0
497881,2010-02-14 11:24:00,15372.0,United Kingdom,4,408,432.24,0
497883,2010-02-14 11:52:00,13446.0,United Kingdom,34,241,541.19,0
497884,2010-02-14 11:57:00,16608.0,United Kingdom,64,258,685.3,0
497885,2010-02-14 12:06:00,15093.0,United Kingdom,19,494,736.44,0
497887,2010-02-14 12:09:00,14341.0,United Kingdom,13,160,184.34,0
497888,2010-02-14 12:11:00,14341.0,United Kingdom,9,65,130.5,0
497889,2010-02-14 12:15:00,17230.0,United Kingdom,16,167,345.21,0
497890,2010-02-14 12:22:00,17108.0,United Kingdom,9,31,174.95,0
497891,2010-02-14 12:22:00,15561.0,United Kingdom,31,322,336.27,0
497892,2010-02-14 12:22:00,13542.0,United Kingdom,19,42,167.0,0
497893,2010-02-14 12:28:00,15965.0,United Kingdom,27,64,143.05,0
497894,2010-02-14 12:36:00,15425.0,United Kingdom,66,363,762.69,0
497895,2010-02-14 12:37:00,12989.0,United Kingdom,1,144,237.6,0
497896,2010-02-14 12:37:00,12989.0,United Kingdom,1,48,261.6,0
497897,2010-02-14 12:38:00,15538.0,United Kingdom,3,106,545.9,0
497898,2010-02-14 12:49:00,18077.0,United Kingdom,21,185,218.53,0
497899,2010-02-14 12:49:00,16136.0,United Kingdom,9,234,237.42,0
497901,2010-02-14 12:52:00,12872.0,United Kingdom,36,121,278.29,0
497902,2010-02-14 12:57:00,15795.0,United Kingdom,14,90,252.0,0
497903,2010-02-14 12:58:00,15795.0,United Kingdom,21,268,214.38,0
497905,2010-02-14 13:17:00,13587.0,United Kingdom,10,276,568.3,0
497906,2010-02-14 13:26:00,14156.0,EIRE,22,918,881.86,0
497907,2010-02-14 13:37:00,14970.0,United Kingdom,13,115,394.25,0
497908,2010-02-14 13:38:00,14970.0,United Kingdom,1,1,1.55,0
497909,2010-02-14 13:39:00,15272.0,United Kingdom,107,149,435.09,0
497910,2010-02-14 13:40:00,15260.0,United Kingdom,25,198,404.66,0
497911,2010-02-14 14:10:00,17285.0,United Kingdom,20,53,204.95,0
497912,2010-02-14 14:35:00,12867.0,United Kingdom,90,624,699.93,0
497913,2010-02-14 14:38:00,16713.0,United Kingdom,29,1434,1585.18,0
497914,2010-02-14 14:45:00,13421.0,United Kingdom,8,104,174.79999999999998,0
497915,2010-02-14 14:54:00,13421.0,United Kingdom,14,115,131.35,0
497916,2010-02-14 14:54:00,17340.0,United Kingdom,34,509,842.84,0
497917,2010-02-14 15:13:00,13421.0,United Kingdom,48,270,506.59,0
497918,2010-02-14 15:22:00,17841.0,United Kingdom,74,154,339.1,0
497919,2010-02-14 15:27:00,16838.0,United Kingdom,21,187,341.23,0
497920,2010-02-14 15:30:00,15964.0,United Kingdom,20,93,269.21000000000004,0
497921,2010-02-14 15:38:00,14869.0,United Kingdom,99,580,749.08,0
497922,2010-02-14 15:47:00,14909.0,United Kingdom,21,228,352.5,0
497923,2010-02-14 15:51:00,18179.0,United Kingdom,18,151,304.38,0
497924,2010-02-14 16:01:00,,United Kingdom,3,3,13.39,1
497925,2010-02-14 16:04:00,14943.0,United Kingdom,5,46,107.62,0
497926,2010-02-15 08:41:00,12426.0,Germany,46,322,690.48,0
497928,2010-02-15 09:19:00,16225.0,United Kingdom,5,98,102.30000000000001,0
497929,2010-02-15 09:20:00,14302.0,United Kingdom,19,147,356.65000000000003,0
497931,2010-02-15 09:48:00,14258.0,United Kingdom,17,548,1709.0,0
497932,2010-02-15 10:12:00,12391.0,Cyprus,46,288,712.39,0
497933,2010-02-15 10:33:00,16422.0,United Kingdom,5,480,463.67999999999995,0
497934,2010-02-15 10:43:00,16905.0,United Kingdom,8,19,129.05,0
497935,2010-02-15 10:47:00,13408.0,United Kingdom,23,676,1486.06,0
497936,2010-02-15 10:47:00,15359.0,United Kingdom,3,36,45.0,0
497937,2010-02-15 10:49:00,15769.0,United Kingdom,7,1700,2805.0,0
497939,2010-02-15 10:56:00,17091.0,United Kingdom,21,175,348.38,0
497941,2010-02-15 11:22:00,14282.0,United Kingdom,6,600,897.0,0
497942,2010-02-15 11:39:00,14238.0,United Kingdom,3,60,128.28,0
497943,2010-02-15 11:46:00,13225.0,United Kingdom,11,549,1381.95,0
497944,2010-02-15 11:50:00,13225.0,United Kingdom,4,192,339.84000000000003,0
497946,2010-02-15 11:57:00,13902.0,Denmark,30,83774,16973.1,0
497947,2010-02-15 12:05:00,12380.0,Belgium,51,616,1508.65,0
497948,2010-02-15 12:05:00,13081.0,United Kingdom,48,629,1009.9399999999999,0
497949,2010-02-15 12:10:00,16327.0,United Kingdom,80,1086,1331.22,0
497950,2010-02-15 12:17:00,16027.0,United Kingdom,1,6,89.69999999999999,0
497953,2010-02-15 12:36:00,16330.0,United Kingdom,17,33,51.43,0
497954,2010-02-15 12:50:00,16225.0,United Kingdom,57,182,332.87,0
497955,2010-02-15 12:54:00,14543.0,United Kingdom,12,116,1038.8,0
497956,2010-02-15 13:13:00,17136.0,United Kingdom,14,256,231.68,0
497957,2010-02-15 13:14:00,15371.0,United Kingdom,1,12,59.400000000000006,0
497958,2010-02-15 13:20:00,14680.0,United Kingdom,47,428,1100.72,0
497959,2010-02-15 13:20:00,16544.0,United Kingdom,2,72,171.60000000000002,0
497963,2010-02-15 13:27:00,14527.0,United Kingdom,25,86,255.42,0
497966,2010-02-15 13:28:00,16544.0,United Kingdom,1,12,47.400000000000006,0
497969,2010-02-15 13:29:00,16544.0,United Kingdom,1,12,47.400000000000006,0
497983,2010-02-15 13:46:00,16860.0,United Kingdom,16,191,517.12,0
497988,2010-02-15 14:15:00,,United Kingdom,19,66,142.82,1
498012,2010-02-15 14:47:00,17241.0,United Kingdom,19,147,541.8000000000001,0
498013,2010-02-15 14:49:00,15311.0,United Kingdom,9,241,169.72,0
498014,2010-02-15 15:00:00,15805.0,United Kingdom,25,241,442.8,0
498015,2010-02-15 15:54:00,17442.0,United Kingdom,35,358,517.57,0
498017,2010-02-15 16:13:00,,United Kingdom,1,1,8.5,1
498018,2010-02-15 16:45:00,12835.0,United Kingdom,22,76,239.14000000000001,0
